path,label
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/philipshueLANON_3.pcap,5
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/boruncamWANPHOTO_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/boruncamWANRECORDING_1.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/amazonplugWANON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/atomicoffeemakerWANOFF_3.pcap,4
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampLANLIGHTOFF_2.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echospotWANVOLUMEOFF_1.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/simcamPOWER_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/homeeyecamLANPHOTO_1.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/yutron2LANON_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/dlinkwatersensorPOWER_2.pcap,11
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsmartboardGOOGLEOFF_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/GlobeLampHTTPFlood_1.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/luohecamWANWATCH_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundroombaWANOFF_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/ringbasestationLANARM_2.pcap,0
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampGOOGLEALARMOFF_3.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/yutron2GOOGLEON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsilverLOCALOFF_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsilverLOCALON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/amcrestcamLANRECORDING_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/boruncamLANPHOTO_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/netatmoweatherPOWER_3.pcap,11
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundcenterWANON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/atomicoffeemakerWANON_2.pcap,4
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/arlobasestationcamWANWATCH_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/yutron1POWER_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/teckin1LANON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/luohecamPOWER_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/yutron2LANON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundredLANON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/globelampLANOFF_1.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/atomicoffeemakerLOCALOFF_3.pcap,4
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/boruncamWANRECORDING_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundlowerPOWER_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/dlinkcamLANRECORDING_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/arloqcamPOWER_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundredLOCALOFF_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echodot2WANVOLUMEOFF_3.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsilverLANON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/RingBaseStationTCPFlood_3.pcap,0
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundredALEXAOFF_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/boruncamLANPHOTO_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/amazonplugLOCALON_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampGOOGLELIGHTON_3.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundlowerWANON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/teckin2ALEXAON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/globelampALEXACOLORTEMP_1.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/eufyhomebaseLANWATCH_2.pcap,2
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundcenterGOOGLEON_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/atomicoffeemakerPOWER_2.pcap,4
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/boruncamWANWATCH_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/yutron1POWER_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/globelampWANOFF_2.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsilverPOWER_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/arloqcamPOWER_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/yutron2GOOGLEON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampPOWER_3.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/dlinkwatersensorLOCALALERT_1.pcap,11
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/eufyhomebaseWANRECORDING_2.pcap,2
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/arlobasestationcamWANPHOTO_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/teckin1ALEXAOFF_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/globelampGOOGLEON_2.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/NetatmoCamTCPFlood_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampLOCALALARMON_1.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsilverPOWER_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/sonosoneLANPLAY_3.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/amazonplugLANON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundredGOOGLEON_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/roombaWANEMPTY_3.pcap,10
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisioncamLANWATCH_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundcenterALEXAOFF_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundupperLOCALON_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/amazonplugLOCALON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echodot2LOCALVOLUMEON_2.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/eufyhomebaseLCLRING_3.pcap,2
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/LuoheCamRSTP_1.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/amazonplugLOCALOFF_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/dlinkcamLANWATCH_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundcenterLANON_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echostudioWANVOLUMEOFF_2.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/nestminiVOICEVOLUMEOFF_2.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsmartboardALEXAON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundredLANOFF_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/yutron1LOCALOFF_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundlowerWANOFF_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/simcamLANPHOTO_1.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/GosundRoombaHTTPFlood_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/eufyhomebasePOWER_3.pcap,2
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundredALEXAON_3.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echospotWANVOLUMEON_1.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampWANALARMOFF_1.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/arlobasestationcamWANPHOTO_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/boruncamPOWER_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/arlobasestationcamLANPHOTO_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundupperWANON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/nestminiLANVOLUMEON_2.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/arlobasestationcamLANWATCH_1.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echostudioPOWER_1.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampALEXALIGHTOFF_2.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/atomicoffeemakerALEXAON_3.pcap,4
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/teckin2WANON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/sonosonePOWER_1.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundroombaWANON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/homeeyecamLANRECORDING_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/nestminiPOWER_1.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/nestminiWANVOLUMEOFF_2.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/netatmocamPOWER_1.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsmartboardALEXAON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echostudioLANVOLUMEOFF_1.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundsilverWANON_2.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/boruncamPOWER_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/luohecamWANPHOTO_3.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/atomicoffeemakerLANON_3.pcap,4
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampALEXALIGHTON_2.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/AmcrestCamRTSP_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echodot1LOCALVOLUMEON_3.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echospotPOWER_3.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/heimvisionlampALEXAALARMOFF_2.pcap,6
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/gosundlowerGOOGLEOFF_1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/ringbasestationLOCALDISARM_3.pcap,0
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/RingBaseStationHTTPFlood_1.pcap,0
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/echodot1_VOICEVOLUMEON3.pcap,9
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/luohecamPOWER_2.pcap,1
/home/pcz/DL/ML_DL/public_dataset/CIC-IOT-Dataset2022/pcap/eufyhomebaseWANWATCH_2.pcap,2
