path,label
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/browsing2-2.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/browsing.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/browsing2-1.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/browsing_ara2.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/browsing2.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/browsing_ger.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/SSL_Browsing.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/browsing_ara.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/ssl.pcap,0
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/ICQ_Chat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/icqchat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/hangoutschat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/hangout_chat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/facebookchat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/skypechat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/AIM_Chat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/skype_chat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/facebook_chat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/aimchat.pcap,1
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Hangouts_voice_Workstation.pcap,2
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Skype_Voice_Workstation.pcap,2
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/facebook_Audio.pcap,2
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Facebook_Voice_Workstation.pcap,2
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Skype_Audio.pcap,2
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Hangout_Audio.pcap,2
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Youtube_HTML5_Workstation.pcap,3
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Youtube_Flash_Workstation.pcap,3
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Vimeo_Workstation.pcap,3
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/spotify2-2.pcap,4
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/spotify.pcap,4
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/spotifyAndrew.pcap,4
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/spotify2-1.pcap,4
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/spotify2.pcap,4
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/FTP_filetransfer.pcap,5
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/skype_transfer.pcap,5
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/SFTP_filetransfer.pcap,5
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/POP_filetransfer.pcap,6
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Workstation_Thunderbird_POP.pcap,6
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Workstation_Thunderbird_Imap.pcap,6
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/Email_IMAP_filetransfer.pcap,6
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/p2p_vuze2-1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/p2p_multipleSpeed.pcap,7
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/p2p_vuze.pcap,7
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_nonTor/p2p_multipleSpeed2-1.pcap,7
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/BROWSING_tor_browsing_ger.pcap,8
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/BROWSING_tor_browsing_ara.pcap,8
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/BROWSING_ssl_browsing_gateway.pcap,8
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/BROWSING_gate_SSL_Browsing.pcap,8
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/BROWSING_tor_browsing_mam2.pcap,8
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/BROWSING_tor_browsing_mam.pcap,8
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_gate_ICQ_chat.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_gate_hangout_chat.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_gate_facebook_chat.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_facebookchatgateway.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_hangoutschatgateway.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_skypechatgateway.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_gate_skype_chat.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_gate_AIM_chat.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_icqchatgateway.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/CHAT_aimchatgateway.pcap,9
/home/pcz/DL/ML_DL/public_dataset/ISCX-Tor-NonTor-2017/ISCX-Tor-NonTor-2017_Tor/VOIP_gate_Skype_Audio.pcap,10
